params,time,steps,reward_mean,reward_median,reward_min,reward_max,reward_std
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",95.71761300000071,1000,2.467666666666667,5.733333333333333,-1.0,5.733333333333333,3.3651513256381866
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",19.801563000000897,1000,5.340423529411765,5.733333333333333,4.9411764705882355,5.733333333333333,0.39606575665994637
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",20.238916000002064,1000,5.338047058823529,5.733333333333333,4.9411764705882355,5.733333333333333,0.39607763921489403
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",101.3294939999978,1000,2.4878666666666667,5.733333333333333,-1.0,5.733333333333333,3.3644843593698646
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",95.39696700000059,1000,2.4878666666666667,5.733333333333333,-1.0,5.733333333333333,3.364484359369864
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",104.38354799999797,1000,2.131,-1.0,-1.0,5.733333333333333,3.358408204293615
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.3, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",102.48365000000194,1000,2.1983333333333337,-1.0,-1.0,5.733333333333333,3.362455699832094
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",385.7505620000011,1000,-1.0,-1.0,-1.0,-1.0,0.0
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",98.55715200000122,1000,2.4945999999999997,5.733333333333333,-1.0,5.733333333333333,3.364235055204476
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.2}",100.391687000003,1000,2.3936,5.733333333333333,-1.0,5.733333333333333,3.3665589316095454
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.3}",98.04137300000002,1000,2.4878666666666667,5.733333333333333,-1.0,5.733333333333333,3.3644843593698646
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.4}",100.31269400000019,1000,2.4138,5.733333333333333,-1.0,5.733333333333333,3.366336717165016
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.5}",96.81125999999495,1000,2.5551999999999997,5.733333333333333,-1.0,5.733333333333333,3.3613835881473966
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.6}",103.38198299999931,1000,2.3127999999999997,-1.0,-1.0,5.733333333333333,3.3662357057500696
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.7}",18.909749999998894,1000,5.342007843137255,5.733333333333333,4.9411764705882355,5.733333333333333,0.3960499126987809
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.8}",115.35442399999738,1000,2.2521999999999998,-1.0,-1.0,5.733333333333333,3.364720170633312
"{""alpha"": 0.5, ""q_init"": ""random"", ""epsilon"": 0.5, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.9}",118.92993299999944,1000,2.2050666666666667,-1.0,-1.0,5.733333333333333,3.3627860301310353
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.0}",401.0090740000014,1000,-1.0,-1.0,-1.0,-1.0,0.0
"{""alpha"": 0.5, ""q_init"": 0, ""epsilon"": 0.1, ""epsilon_decay"": 0.0001, ""discount_factor"": 0.1}",107.32096699999965,1000,2.319533333333333,-1.0,-1.0,5.733333333333333,3.366336717165016
